real dist,test,train,dist,neighbor number 
29467.3553785,1765.tif,2_37.tif,7194.35257685,1
29474.582321,3840.tif,25_15.tif,7112.42195036,1
29474.9279049,198.tif,25_36.tif,7170.18932804,1
29475.459708,4724.tif,25_36.tif,7139.42287584,1
29475.5508006,2565.tif,42_111.tif,7215.11711617,1
29477.6443937,680.tif,27_35.tif,7124.42264327,1
29477.6962295,1008.tif,25_50.tif,7196.88251954,1
29478.9074424,4808.tif,25_82.tif,7141.75993716,1
29480.3183327,1885.tif,15_81.tif,7157.71185506,1
29480.6093221,1046.tif,21_111.tif,7139.29471307,1
29481.2104229,1009.tif,2_37.tif,7185.66510492,1
29482.2183697,4413.tif,25_50.tif,7196.50998749,1
29482.6512716,5469.tif,27_35.tif,7125.73589182,1
29487.5155447,4349.tif,25_15.tif,7114.18259535,1
29487.5155447,5440.tif,25_15.tif,7114.18259535,1
29487.5552395,3981.tif,25_15.tif,7114.17268556,1
29487.5893047,4414.tif,25_15.tif,7114.12889959,1
29487.6049892,3537.tif,25_15.tif,7114.12889959,1
29487.7442677,2151.tif,25_15.tif,7114.2309493,1
29490.084927,4587.tif,44_84.tif,7188.32177911,1
29490.1024074,1107.tif,26_102.tif,7163.80408722,1
29492.8193973,767.tif,25_30.tif,7139.54998582,1
29492.8981621,4804.tif,25_30.tif,7139.61217434,1
29493.2512958,5289.tif,25_30.tif,7139.91491546,1
29493.4847721,1072.tif,27_35.tif,7171.56412507,1
29493.9178645,496.tif,27_35.tif,7145.7232664,1
29494.221434,5243.tif,26_102.tif,7123.92426967,1
29498.949405,4911.tif,24_19.tif,7222.79862657,1
29499.6757101,4660.tif,42_50.tif,7179.38994623,1
29502.8789782,5276.tif,26_118.tif,7181.39756593,1
29502.9715283,5490.tif,25_23.tif,7195.63624706,1
29503.068315,3727.tif,26_102.tif,7143.59377344,1
29504.9497542,4943.tif,25_30.tif,7144.3434268,1
29508.0852988,2497.tif,27_35.tif,7162.6155139,1
29508.241459,1619.tif,12_10.tif,7226.5631527,1
29508.9453556,2886.tif,38_88.tif,7247.4467918,1
29510.2404429,5216.tif,25_30.tif,7145.05444346,1
29510.897699,4553.tif,25_15.tif,7148.00202854,1
29512.2431374,60.tif,15_81.tif,7167.51086501,1
29513.1644356,1171.tif,27_102.tif,7131.83026999,1
29517.9010094,182.tif,27_31.tif,7116.52295718,1
29518.0852529,2761.tif,26_102.tif,7180.44448485,1
29521.011856,234.tif,10_40.tif,7137.55854617,1
29522.2251702,766.tif,15_25.tif,7182.01566414,1
29523.5636907,5446.tif,42_111.tif,7194.41818356,1
29523.681952,824.tif,42_33.tif,7116.86595349,1
29523.7921853,3643.tif,41_11.tif,7211.76039535,1
29525.6926591,5186.tif,12_54.tif,7246.87946636,1
29527.9589881,4492.tif,4_7.tif,7167.82107757,1
29530.5657074,1967.tif,27_35.tif,7188.97955206,1
29530.6725626,4721.tif,12_10.tif,7220.85202729,1
29530.8854422,5265.tif,26_102.tif,7170.33437156,1
29531.8307932,5120.tif,27_35.tif,7142.99580008,1
29532.3665323,3246.tif,44_84.tif,7195.07748395,1
29535.3992355,3421.tif,27_35.tif,7163.72005316,1
29535.6467679,2653.tif,27_45.tif,7106.17871996,1
29538.0414889,2249.tif,26_102.tif,7165.73931985,1
29539.2453357,1985.tif,26_102.tif,7167.69258548,1
29539.4541757,2688.tif,35_74.tif,7183.08304282,1
29540.628277,5361.tif,40_85.tif,7246.39275778,1
29540.6684928,3691.tif,24_19.tif,7235.88916444,1
29541.1769061,49.tif,35_90.tif,7204.69194345,1
29542.4933274,786.tif,31_44.tif,7164.44540771,1
29544.2629795,909.tif,44_84.tif,7198.75218354,1
29545.8666314,4036.tif,42_33.tif,7122.63581829,1
29546.0689433,1468.tif,27_35.tif,7177.86277383,1
29547.5157839,1183.tif,27_35.tif,7182.26245691,1
29547.6393981,1148.tif,25_36.tif,7212.32362003,1
29548.7333569,5217.tif,27_35.tif,7209.27014336,1
29550.0491539,3462.tif,12_10.tif,7198.54902046,1
29550.4179497,3700.tif,27_35.tif,7179.08914835,1
29553.4105477,1391.tif,15_84.tif,7237.21479576,1
29553.6558145,3058.tif,27_35.tif,7240.57256023,1
29557.3080642,1416.tif,15_84.tif,7231.09535271,1
29558.7490432,5108.tif,12_118.tif,7233.87206135,1
29559.4974754,1589.tif,12_10.tif,7213.60679549,1
29559.9496617,4377.tif,15_20.tif,7194.97713686,1
29560.9149723,4340.tif,38_88.tif,7259.51444657,1
29561.4841813,4921.tif,27_32.tif,7151.59954136,1
29563.230473,3268.tif,42_33.tif,7128.94851994,1
29564.5847426,1179.tif,42_33.tif,7129.46905457,1
29568.2515039,597.tif,26_102.tif,7146.15532997,1
29571.5090586,3396.tif,25_36.tif,7185.89402928,1
29572.3667805,2699.tif,42_48.tif,7156.500262,1
29572.7751995,3234.tif,27_32.tif,7134.5254222,1
29572.8722312,2896.tif,27_31.tif,7133.33126947,1
29575.8603763,2113.tif,27_98.tif,7134.34566026,1
29577.8225365,4614.tif,12_10.tif,7229.1769241,1
29577.8252243,1658.tif,27_35.tif,7212.40258166,1
29578.4901237,2515.tif,27_32.tif,7135.57215646,1
29578.5675617,1555.tif,27_32.tif,7135.59822299,1
29578.6964385,1983.tif,27_32.tif,7135.65946497,1
29580.3215669,4969.tif,44_56.tif,7202.41938518,1
29582.774329,2555.tif,27_35.tif,7143.7831714,1
29584.3259514,3466.tif,42_111.tif,7221.35063544,1
29588.7496694,2998.tif,26_81.tif,7126.41150931,1
29589.1627796,4029.tif,25_15.tif,7157.06986133,1
29590.9787773,1501.tif,2_99.tif,7183.53937833,1
29591.7361099,2396.tif,25_15.tif,7139.95910352,1
29593.8627252,1216.tif,27_35.tif,7202.04977767,1
29593.8732342,4291.tif,27_76.tif,7175.69669091,1
29595.5836908,2554.tif,39_3.tif,7213.36294664,1
29597.6552956,3313.tif,27_98.tif,7184.40916151,1
29599.2318312,2398.tif,24_19.tif,7223.82834791,1
29602.1779097,3799.tif,26_118.tif,7158.02493709,1
29604.5311903,5142.tif,27_59.tif,7131.47705598,1
29604.991927,4530.tif,27_35.tif,7190.17141659,1
29605.5995379,2939.tif,27_35.tif,7200.99347313,1
29607.1814937,4487.tif,24_70.tif,7250.0382068,1
29607.4328168,5149.tif,27_35.tif,7219.47179508,1
29609.1415613,4772.tif,42_48.tif,7158.17553571,1
29609.4732645,5097.tif,27_35.tif,7175.89478741,1
29609.5649242,4060.tif,25_50.tif,7220.11149498,1
29609.6529362,3572.tif,27_35.tif,7173.95030649,1
29612.9546483,2594.tif,27_35.tif,7221.20807068,1
29613.6863629,2329.tif,15_84.tif,7261.17008477,1
29613.9672283,428.tif,27_35.tif,7191.36676856,1
29614.5553234,73.tif,15_81.tif,7202.90892626,1
29615.9783732,4782.tif,31_89.tif,7236.3836272,1
29618.4094779,5220.tif,27_32.tif,7147.35629446,1
29619.4027117,4250.tif,24_19.tif,7247.81725763,1
29620.2311267,1712.tif,27_35.tif,7151.8110993,1
29621.1586539,1963.tif,44_66.tif,7190.33935221,1
29623.3402742,892.tif,27_35.tif,7198.52984991,1
29624.2503196,1832.tif,25_23.tif,7201.41680505,1
29625.1654341,2842.tif,24_19.tif,7227.38348228,1
29627.9010056,3902.tif,42_111.tif,7216.17169973,1
29632.886174,3025.tif,4_98.tif,7255.94969663,1
29636.5726763,559.tif,26_65.tif,7132.58753889,1
29637.5791015,730.tif,42_111.tif,7225.16498082,1
29638.1564541,539.tif,26_102.tif,7150.18866884,1
29638.6625542,4127.tif,27_32.tif,7167.71093167,1
29639.6561384,3852.tif,27_35.tif,7229.1455235,1
29641.6703983,4282.tif,26_65.tif,7133.05418457,1
29641.8699646,3946.tif,31_64.tif,7115.67375587,1
29643.3168016,462.tif,24_19.tif,7235.14070354,1
29643.6200387,3704.tif,27_35.tif,7198.18803589,1
29646.6756484,5047.tif,8_27.tif,7234.07775739,1
29646.8080575,1137.tif,27_35.tif,7208.01394283,1
29647.5140442,4355.tif,26_31.tif,7230.97227211,1
29650.7149155,4521.tif,42_111.tif,7246.22901929,1
29651.6947576,4226.tif,27_35.tif,7163.88707337,1
29652.5982504,4934.tif,8_14.tif,7251.1148798,1
29657.0794584,4320.tif,27_32.tif,7224.58310216,1
29659.1799617,2395.tif,27_32.tif,7224.78407982,1
29662.1813763,1417.tif,40_89.tif,7210.10880639,1
29664.0467064,3787.tif,27_102.tif,7154.97847656,1
29666.4850294,3497.tif,40_41.tif,7241.6857844,1
29666.9206188,4510.tif,15_81.tif,7196.41473235,1
29668.2998502,299.tif,42_111.tif,7213.1838324,1
29670.8351416,1465.tif,42_33.tif,7165.27438414,1
29671.2435365,1986.tif,27_32.tif,7222.5789023,1
29674.8660823,1691.tif,26_31.tif,7178.96134549,1
29678.082839,4939.tif,27_35.tif,7254.83045977,1
29678.1257663,349.tif,27_98.tif,7212.02599829,1
29680.4988503,3600.tif,26_102.tif,7204.49769241,1
29682.0316353,1063.tif,27_32.tif,7225.4385334,1
29682.9935148,3757.tif,25_49.tif,7211.47828118,1
29687.6675743,5164.tif,26_102.tif,7217.12879198,1
29689.1130383,3519.tif,8_14.tif,7255.30095861,1
29692.6389026,4165.tif,26_98.tif,7155.87185464,1
29693.1402853,2450.tif,27_35.tif,7254.65388561,1
29693.2390284,1031.tif,32_8.tif,7246.23633344,1
29694.0413551,51.tif,26_102.tif,7162.15170183,1
29695.8653688,3017.tif,24_10.tif,7219.1916445,1
29696.5285008,627.tif,24_19.tif,7275.39648404,1
29696.7210311,4344.tif,25_36.tif,7204.08016335,1
29697.4444692,2509.tif,35_90.tif,7241.04032581,1
29698.1324834,1078.tif,24_19.tif,7254.4672444,1
29698.4577377,4605.tif,19_120.tif,7174.71971578,1
29700.0412794,1081.tif,42_111.tif,7224.61860585,1
29702.8378779,477.tif,27_98.tif,7212.12007665,1
29703.6630738,340.tif,12_10.tif,7300.87145483,1
29705.5729115,1840.tif,26_102.tif,7204.59832329,1
29706.4981443,2182.tif,41_11.tif,7297.96135917,1
29706.6121428,1893.tif,26_98.tif,7155.33018106,1
29708.2817578,4099.tif,12_10.tif,7285.23246026,1
29709.3861431,2404.tif,27_32.tif,7218.7411645,1
29710.5942048,4284.tif,12_10.tif,7282.45034312,1
29711.2817293,1299.tif,42_1.tif,7190.92768702,1
29711.3694737,4087.tif,24_19.tif,7249.60136835,1
29712.7410381,4698.tif,12_10.tif,7264.76159278,1
29713.8274882,3349.tif,27_32.tif,7170.33604512,1
29713.918826,1218.tif,40_89.tif,7248.91640178,1
29714.9181557,1708.tif,42_117.tif,7212.80728981,1
29716.2334087,4998.tif,26_102.tif,7222.84030005,1
29716.2735214,2300.tif,26_107.tif,7141.26578416,1
29716.9028332,4945.tif,42_50.tif,7273.38586904,1
29721.558556,3034.tif,12_15.tif,7252.47233707,1
29725.3668102,1628.tif,39_3.tif,7252.35747878,1
29725.4976241,3091.tif,25_106.tif,7210.73331916,1
29725.6040309,4589.tif,26_31.tif,7178.87024538,1
29726.291612,4409.tif,27_35.tif,7199.14661609,1
29726.8446358,3628.tif,35_90.tif,7247.6485842,1
29727.044404,708.tif,25_106.tif,7210.70572136,1
29727.9880416,3109.tif,25_50.tif,7243.91027001,1
29729.2486619,4581.tif,27_35.tif,7228.86477948,1
29729.3864383,184.tif,15_81.tif,7223.91811969,1
29730.0992094,763.tif,27_35.tif,7221.60826963,1
29732.686626,71.tif,27_32.tif,7227.17787245,1
29735.4967001,178.tif,26_102.tif,7232.46327333,1
29736.6498113,772.tif,2_93.tif,7249.50977653,1
29739.0399307,4119.tif,26_31.tif,7176.97046113,1
29739.5662712,3206.tif,44_84.tif,7273.55126468,1
29743.1753685,3863.tif,25_101.tif,7222.4361541,1
29745.9892254,5038.tif,31_44.tif,7255.07195002,1
29748.3267597,1178.tif,8_14.tif,7274.07004366,1
29749.7344526,3201.tif,27_32.tif,7193.41163844,1
29753.5556195,3064.tif,26_98.tif,7166.02846771,1
29754.6571985,1624.tif,27_32.tif,7238.04386558,1
29755.0897663,1864.tif,42_33.tif,7179.65563241,1
29755.27076,5316.tif,26_98.tif,7166.10277627,1
29756.0998452,2833.tif,42_111.tif,7249.10291002,1
29756.6410403,3045.tif,25_106.tif,7224.52524392,1
29759.0228838,4398.tif,40_89.tif,7256.12782412,1
29759.7827277,3460.tif,25_36.tif,7228.81746899,1
29761.2645733,2834.tif,42_111.tif,7254.39087725,1
29765.9418631,4148.tif,31_44.tif,7145.02897125,1
29768.3002706,3985.tif,35_25.tif,7240.69913751,1
29773.6915246,873.tif,2_93.tif,7251.46881673,1
29774.3225784,684.tif,27_32.tif,7214.94275792,1
29777.9619518,3476.tif,45_74.tif,7175.28661448,1
29781.8457789,4564.tif,40_89.tif,7273.33891689,1
29782.3388437,1444.tif,26_98.tif,7177.03546041,1
29783.152167,1768.tif,41_11.tif,7252.72348846,1
29783.6850306,1546.tif,27_32.tif,7238.16703317,1
29784.034767,1452.tif,10_40.tif,7190.93867308,1
29784.9365116,2168.tif,44_56.tif,7255.89677435,1
29788.3027042,5278.tif,27_35.tif,7220.18635494,1
29790.6552966,1826.tif,26_98.tif,7177.45512003,1
29791.6417305,5204.tif,8_14.tif,7273.15956102,1
29791.6783683,374.tif,25_23.tif,7245.89469976,1
29792.3482962,4033.tif,2_93.tif,7232.00753595,1
29793.0576477,3664.tif,34_55.tif,7210.49519797,1
29795.5828438,2356.tif,12_10.tif,7313.46586784,1
29797.1920825,1507.tif,27_35.tif,7233.76402712,1
29797.2193501,3950.tif,40_115.tif,7283.28284498,1
29797.5021101,3925.tif,27_35.tif,7303.49210994,1
29798.8050767,1643.tif,27_98.tif,7243.74661346,1
29805.5656548,3145.tif,24_19.tif,7284.90507831,1
29808.8647889,5190.tif,27_35.tif,7220.13386302,1
29809.6561201,1790.tif,39_56.tif,7195.63576065,1
29810.479768,1379.tif,2_41.tif,7268.91683815,1
29811.8611797,848.tif,27_35.tif,7240.0538672,1
29813.0448629,172.tif,12_10.tif,7289.70417781,1
29818.5511553,5198.tif,8_27.tif,7311.83786746,1
29821.5286664,1449.tif,44_56.tif,7265.3563574,1
29823.0224156,989.tif,42_111.tif,7280.13145486,1
29826.1062326,3922.tif,27_35.tif,7204.39893398,1
29826.1430292,495.tif,25_101.tif,7264.22996607,1
29827.7477527,1632.tif,27_35.tif,7245.39446821,1
29831.2815179,1381.tif,12_10.tif,7294.09740818,1
29831.5554573,4988.tif,8_14.tif,7271.61900817,1
29834.6162536,3435.tif,27_35.tif,7244.62656042,1
29837.7665216,1291.tif,8_27.tif,7317.01100177,1
29837.8843586,480.tif,18_12.tif,7290.4335262,1
29838.3430002,4121.tif,42_33.tif,7218.28456075,1
29840.5875445,3613.tif,12_10.tif,7290.8077056,1
29843.1242165,4208.tif,12_10.tif,7324.07816725,1
29844.7051083,3584.tif,27_35.tif,7236.47013398,1
29844.7993459,4287.tif,27_115.tif,7212.80285326,1
29845.7303814,3127.tif,41_11.tif,7277.78675148,1
29850.0473869,5241.tif,25_50.tif,7275.1285212,1
29850.530347,4453.tif,27_32.tif,7266.29699366,1
29852.262946,1794.tif,27_98.tif,7189.99979138,1
29854.1031853,4522.tif,15_81.tif,7245.88220992,1
29855.4362721,3762.tif,27_35.tif,7241.86681733,1
29855.7697774,315.tif,12_10.tif,7282.3021772,1
29859.1097992,2697.tif,26_102.tif,7252.30563338,1
29860.5368338,3954.tif,44_84.tif,7268.90954683,1
29861.6090323,3198.tif,26_102.tif,7264.42165626,1
29862.517409,3256.tif,12_96.tif,7291.25736756,1
29863.1284697,5413.tif,25_101.tif,7250.54770345,1
29865.1327638,4596.tif,27_32.tif,7228.3238721,1
29865.3867546,2077.tif,12_10.tif,7304.32317193,1
29866.0792372,4731.tif,27_35.tif,7249.49743086,1
29867.3344475,4354.tif,27_98.tif,7264.05355156,1
29868.6357907,994.tif,27_35.tif,7295.96998349,1
29869.0654357,4006.tif,40_89.tif,7285.26252101,1
29869.5995956,741.tif,8_27.tif,7268.51601085,1
29869.9045362,3222.tif,25_50.tif,7243.70347267,1
29871.2429437,2885.tif,8_14.tif,7282.23379191,1
29871.2429437,4279.tif,8_14.tif,7282.23379191,1
29871.5519851,540.tif,8_14.tif,7282.42322308,1
29871.7651973,248.tif,8_14.tif,7282.34797301,1
29871.7651973,2758.tif,8_14.tif,7282.34797301,1
29871.8302921,4550.tif,8_14.tif,7282.50966357,1
29871.8873358,2447.tif,27_35.tif,7291.22897734,1
29875.1736397,42.tif,27_32.tif,7291.47214217,1
29875.9890715,499.tif,8_14.tif,7284.8945085,1
29875.9890715,543.tif,8_14.tif,7284.8945085,1
29879.4086454,3586.tif,12_10.tif,7327.36180354,1
29879.620262,4066.tif,8_14.tif,7284.88263461,1
29879.7111097,5481.tif,8_14.tif,7284.98064514,1
29880.0430723,3487.tif,8_14.tif,7285.0424158,1
29880.0503514,4643.tif,27_35.tif,7276.76810129,1
29880.2890214,1306.tif,8_14.tif,7285.12388364,1
29880.6983185,43.tif,8_14.tif,7285.22930319,1
29880.7292749,4873.tif,8_14.tif,7285.11955976,1
29880.7847454,1575.tif,27_35.tif,7231.12072918,1
29881.0130685,2358.tif,8_14.tif,7285.12971744,1
29881.3837698,436.tif,27_35.tif,7231.25867329,1
29881.5001297,2441.tif,8_14.tif,7285.6764957,1
29881.5911558,235.tif,8_14.tif,7285.22031239,1
29881.5911558,4114.tif,8_14.tif,7285.22031239,1
29881.5911558,4495.tif,8_14.tif,7285.22031239,1
29881.7237789,468.tif,8_14.tif,7285.73565263,1
29881.7237789,5010.tif,8_14.tif,7285.73565263,1
29881.7263725,2985.tif,8_14.tif,7285.73565263,1
29881.7263725,3357.tif,8_14.tif,7285.73565263,1
29881.7606409,3719.tif,8_14.tif,7285.75315256,1
29881.788668,1037.tif,8_14.tif,7285.33252501,1
29882.104444,142.tif,8_14.tif,7285.86370995,1
29882.1277355,2118.tif,8_14.tif,7285.23403879,1
29883.3198457,4313.tif,8_14.tif,7285.60169101,1
29883.4063487,2550.tif,27_35.tif,7241.55238882,1
29883.4114351,2318.tif,8_14.tif,7286.16167814,1
29883.4172912,2746.tif,8_14.tif,7285.62255404,1
29883.4237162,3269.tif,8_14.tif,7285.6484955,1
29883.4659302,1004.tif,8_14.tif,7285.61081859,1
29883.492316,917.tif,8_14.tif,7285.61081859,1
29883.6158455,470.tif,8_14.tif,7285.6846624,1
29883.7084379,2795.tif,8_14.tif,7285.7664662,1
29883.7084379,372.tif,8_14.tif,7285.7664662,1
29883.730055,3989.tif,8_14.tif,7285.75926037,1
29883.8423065,2034.tif,8_14.tif,7285.79158362,1
29883.8423065,3582.tif,8_14.tif,7285.79158362,1
29884.2726028,5482.tif,8_14.tif,7286.43795005,1
29884.5692457,5296.tif,8_14.tif,7285.9114049,1
29884.8090006,5383.tif,25_15.tif,7290.96639685,1
29885.9344007,4112.tif,38_41.tif,7289.11613298,1
29886.6305729,1638.tif,8_27.tif,7277.70898017,1
29889.7823512,3138.tif,26_98.tif,7195.37379154,1
29891.1228963,637.tif,8_14.tif,7287.21332198,1
29891.6860013,2847.tif,8_14.tif,7286.45064486,1
29892.0257594,3114.tif,8_14.tif,7286.57676828,1
29892.0360631,2012.tif,44_84.tif,7281.34067326,1
29892.1326104,4890.tif,8_14.tif,7286.63749613,1
29892.1972595,1940.tif,8_14.tif,7286.6217138,1
29892.1972595,2060.tif,8_14.tif,7286.6217138,1
29892.1972595,644.tif,8_14.tif,7286.6217138,1
29892.4958142,1105.tif,8_14.tif,7299.42381288,1
29892.4997951,4040.tif,8_14.tif,7286.72669997,1
29892.5293175,900.tif,12_10.tif,7342.31244228,1
29892.8318498,4321.tif,8_14.tif,7286.7530492,1
29892.8442273,3126.tif,27_35.tif,7253.06107792,1
29892.8695009,2492.tif,27_35.tif,7257.71010719,1
29892.8788844,1486.tif,8_14.tif,7286.78221165,1
29892.8788844,3663.tif,8_14.tif,7286.78221165,1
29892.8788844,4145.tif,8_14.tif,7286.78221165,1
29898.3618615,3422.tif,41_11.tif,7313.80680631,1
29899.8504679,1427.tif,26_31.tif,7210.72277931,1
29900.4097296,5140.tif,8_14.tif,7288.32394999,1
29900.437756,1101.tif,8_14.tif,7288.2695477,1
29900.4713341,2098.tif,8_14.tif,7288.34521685,1
29900.4713341,2252.tif,8_14.tif,7288.34521685,1
29900.507989,1622.tif,8_14.tif,7288.33725894,1
29900.8857394,2505.tif,27_32.tif,7218.0475892,1
29900.9758871,748.tif,27_35.tif,7281.25600429,1
29902.5249937,869.tif,27_32.tif,7255.05389367,1
29906.439106,3217.tif,27_59.tif,7221.72583251,1
29906.8133876,3072.tif,27_32.tif,7296.72803385,1
29909.986008,1314.tif,25_101.tif,7268.87288374,1
29910.3961859,701.tif,25_49.tif,7277.69091127,1
29911.6192139,5308.tif,12_10.tif,7354.12204141,1
29913.2184661,4454.tif,15_81.tif,7271.61013806,1
29913.9715518,3486.tif,26_31.tif,7222.39648593,1
29915.9261933,3224.tif,27_35.tif,7313.23129677,1
29916.0291316,3097.tif,27_35.tif,7264.32598387,1
29916.0899517,2259.tif,25_49.tif,7279.20813001,1
29917.6350335,3835.tif,27_32.tif,7272.84517916,1
29921.2926191,2180.tif,26_98.tif,7198.59493235,1
29922.3580454,2371.tif,10_40.tif,7207.05210193,1
29923.1458908,1987.tif,26_62.tif,7230.12821463,1
29927.9062582,582.tif,27_35.tif,7299.70293916,1
29928.6403467,5207.tif,26_98.tif,7201.04284114,1
29930.189692,4674.tif,27_32.tif,7231.51346538,1
29930.2899251,1626.tif,27_35.tif,7300.43423366,1
29930.4694417,2787.tif,27_35.tif,7236.84599809,1
29931.188082,718.tif,42_117.tif,7277.75995757,1
29934.8650907,5253.tif,2_6.tif,7297.57096574,1
29936.3485081,526.tif,27_35.tif,7283.97714164,1
29937.1400605,2525.tif,27_102.tif,7233.1356271,1
29937.74569,476.tif,27_35.tif,7248.92495478,1
29938.3481675,1123.tif,26_98.tif,7206.15792222,1
29939.2608292,4441.tif,27_35.tif,7238.78498092,1
29940.6125355,710.tif,25_50.tif,7308.07265974,1
29941.4029063,5144.tif,25_50.tif,7294.77751546,1
29943.5816996,1618.tif,18_12.tif,7315.14955418,1
29945.1023708,978.tif,8_27.tif,7328.28840863,1
29945.6626075,2679.tif,42_33.tif,7238.10886903,1
29947.8247791,5508.tif,42_33.tif,7232.73364642,1
29949.5537863,3803.tif,42_111.tif,7278.74941182,1
29953.2558497,852.tif,27_59.tif,7238.65167003,1
29954.576879,1721.tif,25_15.tif,7276.50396825,1
29955.432095,2126.tif,27_32.tif,7281.48631805,1
29957.9209893,979.tif,45_25.tif,7280.81609437,1
29958.2938266,4192.tif,27_35.tif,7247.79594084,1
29958.9127306,2096.tif,26_31.tif,7221.43434506,1
29959.0351647,2422.tif,21_73.tif,7214.82362917,1
29959.1915278,1276.tif,42_33.tif,7237.85320382,1
29959.636413,5049.tif,21_73.tif,7214.93977799,1
29959.7732134,423.tif,21_73.tif,7215.02862087,1
29959.9869993,711.tif,41_112.tif,7315.86276525,1
29960.299865,537.tif,27_35.tif,7268.89585838,1
29960.8205829,386.tif,38_88.tif,7367.02097187,1
29962.0546191,5122.tif,42_111.tif,7278.67900103,1
29963.1370187,902.tif,27_59.tif,7228.94217711,1
29964.8783078,4124.tif,26_31.tif,7253.16599838,1
29970.6687113,3889.tif,12_90.tif,7280.45554893,1
29971.322827,2380.tif,41_11.tif,7300.84892324,1
29973.4257635,3038.tif,10_40.tif,7226.77396907,1
29974.7823512,3753.tif,25_50.tif,7339.14014037,1
29975.1661547,659.tif,42_33.tif,7242.08857996,1
29976.6082304,2935.tif,26_82.tif,7170.09295616,1
29977.0053708,4967.tif,27_35.tif,7278.11843817,1
29978.558004,656.tif,2_41.tif,7235.99357379,1
29978.594897,1700.tif,44_56.tif,7308.04351383,1
29979.7131074,290.tif,12_10.tif,7317.17944293,1
29984.3083629,3942.tif,27_32.tif,7283.24021298,1
29989.466284,3597.tif,25_105.tif,7296.49429521,1
29990.6594292,5345.tif,15_81.tif,7285.00713795,1
29990.7734979,2384.tif,12_10.tif,7396.57799256,1
29990.8748622,2472.tif,27_35.tif,7253.4114043,1
29992.1179812,4933.tif,8_14.tif,7307.27137857,1
29992.5189839,1197.tif,26_82.tif,7173.26445909,1
29992.5189839,4891.tif,26_82.tif,7173.26445909,1
29993.7541332,2895.tif,26_82.tif,7173.51524707,1
29993.8011596,4831.tif,41_11.tif,7334.06285765,1
29994.3642873,3052.tif,27_35.tif,7322.33733175,1
29996.5216984,12.tif,25_50.tif,7300.12917694,1
29997.9863824,4607.tif,26_82.tif,7186.55035466,1
29999.1191037,4699.tif,15_81.tif,7286.42820592,1
30004.7004484,2586.tif,42_111.tif,7300.32855425,1
30004.8638224,3457.tif,27_98.tif,7286.94565645,1
30009.2787984,2788.tif,27_32.tif,7237.92193934,1
30014.219097,4893.tif,25_39.tif,7295.78666081,1
30016.0817396,532.tif,27_115.tif,7255.78100552,1
30016.3955864,2691.tif,27_35.tif,7314.78557444,1
30021.2378659,1936.tif,27_35.tif,7281.23705149,1
30026.5521664,5335.tif,27_35.tif,7256.16689444,1
30026.9803843,1280.tif,27_32.tif,7239.87859014,1
30027.0673227,5020.tif,27_32.tif,7239.96201647,1
30027.1515965,3102.tif,27_32.tif,7239.98080108,1
30029.8774223,2290.tif,12_118.tif,7335.5116386,1
30032.6839293,128.tif,35_74.tif,7306.21482027,1
30033.1123928,4583.tif,26_31.tif,7322.30435041,1
30035.4201402,2794.tif,27_35.tif,7290.26357548,1
30035.5702293,739.tif,40_41.tif,7327.06059754,1
30036.237514,67.tif,26_31.tif,7231.40940619,1
30037.6659213,1928.tif,26_31.tif,7254.95582344,1
30038.2482345,5268.tif,24_19.tif,7325.29316819,1
30039.5690215,90.tif,35_74.tif,7289.35840798,1
30040.1244172,1972.tif,12_10.tif,7342.0347316,1
30040.1545435,3951.tif,39_56.tif,7277.35343377,1
30044.9509069,897.tif,25_50.tif,7303.20546062,1
30047.2110187,5315.tif,18_6.tif,7287.71150636,1
30047.2725052,1133.tif,27_35.tif,7347.13889892,1
30049.271522,5052.tif,27_35.tif,7294.88622255,1
30051.7632761,1409.tif,41_11.tif,7356.73922332,1
30053.1470565,2804.tif,18_83.tif,7313.85876265,1
30055.1252867,3160.tif,27_32.tif,7245.52282448,1
30056.087603,1003.tif,12_96.tif,7332.89813103,1
30058.5997345,802.tif,42_111.tif,7319.58946936,1
30058.7504564,4155.tif,12_10.tif,7406.24290717,1
30060.1381068,1415.tif,12_10.tif,7348.4062898,1
30061.2152283,3388.tif,27_35.tif,7298.80284704,1
30062.0103453,3568.tif,27_32.tif,7295.4528989,1
30062.0451234,1249.tif,12_10.tif,7351.98347387,1
30067.7187861,2262.tif,2_41.tif,7311.71081212,1
30067.9789477,1053.tif,40_41.tif,7327.01903915,1
30068.2697706,2545.tif,42_50.tif,7298.25136591,1
30070.857038,5378.tif,27_32.tif,7252.4144945,1
30072.5856055,3897.tif,27_98.tif,7288.6363608,1
30078.1935295,2731.tif,12_10.tif,7372.83588587,1
30080.4204924,592.tif,26_31.tif,7307.16217146,1
30081.1336887,4776.tif,26_82.tif,7198.71592716,1
30085.0525843,5148.tif,42_1.tif,7276.32888207,1
30087.7413077,1611.tif,42_111.tif,7325.35719266,1
30087.8192796,1814.tif,25_23.tif,7329.02544681,1
30088.7541118,2471.tif,10_40.tif,7243.64203975,1
30089.2876287,3171.tif,12_10.tif,7355.5769998,1
30091.3993693,2923.tif,42_33.tif,7284.10227825,1
30093.7100405,4134.tif,27_35.tif,7296.98800876,1
30099.0903683,5442.tif,27_35.tif,7293.42992014,1
30100.0752823,3183.tif,40_89.tif,7324.9178835,1
30100.2151155,4057.tif,26_118.tif,7320.58556401,1
